id_student,code_presentation,y
515859,2013J,0.0
522381,2014J,1.0
489251,2013B,1.0
686287,2014J,0.0
641401,2014J,1.0
141497,2014B,0.0
446397,2013J,0.0
529789,2014J,0.0
348783,2014J,1.0
1498823,2014B,0.0
144801,2013J,1.0
571022,2013J,1.0
160401,2013B,0.0
545803,2013B,0.0
2254252,2013B,0.0
1359554,2013J,1.0
2668106,2014J,1.0
677491,2014J,1.0
573377,2014B,1.0
266757,2013B,0.0
649078,2014J,1.0
618968,2014B,0.0
630937,2014B,1.0
611048,2013J,0.0
620349,2014J,0.0
250159,2014J,1.0
601430,2013J,1.0
596432,2013J,0.0
437529,2014B,0.0
619052,2014J,0.0
550428,2013B,0.0
685128,2014J,1.0
577533,2014J,1.0
481580,2013B,1.0
655416,2014J,0.0
647784,2014J,0.0
650363,2014J,1.0
608907,2014B,1.0
563787,2013J,1.0
1957682,2014B,1.0
565513,2013J,1.0
574181,2013J,0.0
608504,2013J,1.0
623295,2014B,0.0
558610,2013B,0.0
608913,2013J,1.0
681961,2014J,0.0
2642532,2014J,1.0
432718,2014B,0.0
1390051,2013J,0.0
413137,2013J,0.0
630242,2014B,0.0
1808622,2014J,1.0
580669,2013J,0.0
191398,2013B,0.0
321942,2013J,1.0
564437,2013J,0.0
190780,2014J,1.0
676627,2014J,0.0
571672,2013J,0.0
620590,2014B,1.0
540826,2013B,0.0
566134,2013J,0.0
1411562,2013B,0.0
609748,2013J,0.0
602356,2013J,1.0
636422,2014J,1.0
640927,2014J,1.0
645232,2014J,1.0
373872,2014J,1.0
645962,2014J,0.0
631354,2014B,0.0
343913,2013B,0.0
617130,2014B,0.0
602779,2014J,1.0
609570,2014B,0.0
648852,2014J,0.0
505856,2013J,1.0
629303,2014B,1.0
631113,2014J,1.0
471781,2013B,0.0
674617,2014J,0.0
630045,2014B,1.0
669530,2014J,0.0
473789,2013B,1.0
530669,2013B,1.0
689727,2014J,1.0
634933,2014B,0.0
375646,2014J,1.0
606837,2014J,0.0
685318,2014J,1.0
497080,2014B,0.0
580328,2013J,0.0
692652,2014J,1.0
340242,2014J,1.0
539675,2014B,0.0
520750,2014J,0.0
605595,2013J,0.0
620243,2014B,1.0
2686536,2013J,1.0
592259,2013J,1.0
506219,2014J,1.0
688263,2014J,0.0
588397,2014B,0.0
547620,2013B,0.0
651801,2014J,0.0
552661,2013B,1.0
540298,2013B,0.0
587859,2013J,0.0
693468,2014J,0.0
620094,2014J,1.0
556644,2014J,1.0
690065,2014J,0.0
318933,2013J,1.0
589621,2014J,1.0
411381,2014B,0.0
631131,2014B,1.0
141827,2014J,1.0
648469,2014J,1.0
905042,2013J,1.0
510762,2014J,0.0
647179,2014J,0.0
635755,2014B,1.0
1105438,2013J,1.0
2487573,2014J,1.0
634909,2014B,0.0
590920,2013J,0.0
2198914,2014B,1.0
681182,2014J,0.0
689498,2014J,0.0
590758,2014B,0.0
627527,2014J,1.0
687523,2014J,0.0
600071,2014J,1.0
594880,2013J,0.0
578003,2014B,0.0
2363875,2013J,1.0
131597,2014J,1.0
694470,2014J,1.0
504956,2013B,0.0
517731,2013J,1.0
2126013,2013B,0.0
290184,2014J,1.0
43958,2014J,0.0
622760,2014J,1.0
554052,2013J,1.0
505700,2014J,0.0
246829,2014J,0.0
590444,2014J,0.0
492403,2014B,1.0
253567,2013J,0.0
624376,2014B,0.0
502479,2013J,0.0
611215,2013J,1.0
507311,2014J,0.0
633685,2014B,1.0
2686875,2013B,1.0
576041,2014B,1.0
571897,2014B,1.0
128072,2014J,0.0
693635,2014J,0.0
128132,2014B,1.0
77692,2014J,1.0
686872,2014J,1.0
467100,2014B,0.0
593976,2014J,1.0
554063,2014J,1.0
2647226,2013B,1.0
571992,2013J,0.0
2450650,2014B,1.0
603058,2013J,1.0
675922,2014J,0.0
298187,2014J,1.0
682946,2014J,0.0
1732956,2014J,1.0
1851108,2014J,1.0
696799,2014J,0.0
568288,2013J,1.0
2072166,2013J,0.0
389250,2014J,0.0
337189,2013B,1.0
595106,2014J,1.0
380953,2013J,1.0
466158,2013B,0.0
262741,2013B,1.0
2426442,2014J,0.0
470187,2014J,1.0
617470,2014B,1.0
699503,2014J,1.0
97486,2014B,0.0
291848,2014B,0.0
2498700,2013J,1.0
546754,2013J,0.0
476497,2014J,0.0
603539,2014B,1.0
589828,2014B,1.0
624039,2014B,0.0
285705,2013J,1.0
605180,2014J,1.0
619363,2014B,1.0
60830,2014B,1.0
606724,2013J,1.0
556877,2014B,1.0
508626,2014J,1.0
656115,2014J,0.0
1936285,2014J,1.0
1871306,2014J,0.0
539444,2014B,1.0
565561,2013J,0.0
185024,2013J,0.0
397149,2013J,1.0
240712,2013J,1.0
617764,2014B,1.0
601579,2013J,1.0
359417,2013B,0.0
471711,2013J,1.0
577735,2013J,1.0
232764,2013J,1.0
2298316,2014B,0.0
656683,2014J,1.0
650950,2014J,0.0
197527,2014J,0.0
590482,2013J,1.0
515888,2013J,1.0
674541,2014J,1.0
544791,2013J,1.0
412731,2013B,0.0
562239,2014J,1.0
501493,2013B,0.0
625722,2014B,1.0
113698,2013J,0.0
601155,2014B,0.0
437432,2013B,0.0
614984,2014B,0.0
282713,2014B,1.0
2383921,2013B,1.0
581659,2014J,1.0
443540,2013J,0.0
1903677,2013J,1.0
578634,2014B,1.0
689763,2014J,0.0
646053,2014J,1.0
597761,2014B,0.0
629101,2014J,1.0
543481,2013J,0.0
542635,2013B,1.0
2513333,2013J,0.0
612621,2014B,1.0
654198,2014J,1.0
184473,2013J,1.0
117435,2013B,0.0
654965,2014J,1.0
675450,2014J,0.0
675919,2014J,1.0
597386,2014B,0.0
442530,2013J,0.0
682738,2014J,0.0
630030,2014B,1.0
630109,2014J,1.0
617700,2014B,1.0
322574,2014J,0.0
610347,2013J,1.0
595150,2013J,0.0
691835,2014J,1.0
314956,2013J,1.0
567223,2013J,0.0
629424,2014B,0.0
123053,2014J,0.0
551856,2014B,0.0
604825,2014J,0.0
524160,2013B,1.0
655869,2014J,1.0
677004,2014J,0.0
636953,2014J,0.0
535997,2014J,0.0
391611,2014B,0.0
2444705,2014J,1.0
645433,2014J,0.0
599109,2014J,1.0
627520,2014B,0.0
409949,2014B,0.0
699435,2014J,1.0
467822,2013B,1.0
158708,2014J,1.0
592950,2013J,1.0
656681,2014J,1.0
481667,2013J,1.0
613313,2014B,1.0
557979,2013B,1.0
447059,2013J,1.0
585134,2014J,1.0
597937,2014J,0.0
513672,2014B,1.0
647148,2014J,1.0
549505,2013B,0.0
2440756,2014B,1.0
2621734,2014B,0.0
181719,2014B,0.0
472182,2013B,0.0
481143,2013B,0.0
576226,2013J,0.0
598285,2013J,1.0
545072,2013B,0.0
1338955,2014B,0.0
633660,2014B,1.0
586477,2013J,1.0
587369,2013J,0.0
70608,2013B,1.0
691094,2014J,1.0
631446,2014B,0.0
416500,2014B,0.0
2481482,2014B,1.0
1896088,2014J,0.0
569930,2013J,1.0
585200,2013J,1.0
632152,2014B,0.0
687310,2014J,0.0
529211,2013J,0.0
582439,2013J,0.0
547267,2013B,0.0
543756,2013B,1.0
620102,2014B,0.0
611233,2014B,0.0
649230,2014J,0.0
599270,2014J,0.0
694448,2014J,0.0
586781,2013J,1.0
529503,2013J,0.0
358966,2014J,1.0
187663,2014B,1.0
541061,2013B,0.0
622974,2014B,1.0
2214722,2014J,0.0
513881,2013B,0.0
2023366,2013B,1.0
630888,2014B,0.0
1474903,2014J,1.0
2090053,2013B,1.0
323809,2013B,1.0
607515,2013J,0.0
632266,2014J,1.0
574418,2013J,1.0
588432,2013J,0.0
270502,2014J,1.0
622315,2014B,0.0
626630,2014J,1.0
649001,2014J,0.0
378920,2014B,1.0
2564619,2014B,1.0
632302,2014B,1.0
2229389,2014J,1.0
689231,2014J,1.0
637063,2014J,1.0
626128,2014B,1.0
253496,2014J,1.0
643729,2014J,1.0
72400,2014B,1.0
420344,2014J,0.0
96538,2014B,0.0
688770,2014J,1.0
552635,2013B,1.0
336936,2014B,0.0
549391,2013B,1.0
571083,2013J,1.0
627516,2014B,1.0
595874,2013J,1.0
543678,2014B,1.0
633395,2014B,0.0
588477,2014J,1.0
594395,2013J,0.0
381240,2014B,0.0
465567,2014J,0.0
548509,2014B,1.0
556295,2014B,1.0
612191,2013J,0.0
398199,2013B,0.0
444858,2014B,0.0
551812,2013J,1.0
595305,2013J,1.0
528649,2013B,0.0
380435,2013J,1.0
649688,2014J,1.0
555035,2013B,0.0
694836,2014J,1.0
567165,2013J,1.0
1930644,2013J,1.0
478496,2014J,0.0
629655,2014B,0.0
85092,2014J,1.0
693294,2014J,0.0
529000,2013J,0.0
494818,2014B,1.0
629394,2014J,0.0
630522,2014B,1.0
409160,2013J,0.0
328674,2014J,0.0
2142662,2014B,0.0
533201,2013B,1.0
575431,2013J,1.0
1692156,2014J,1.0
384884,2014B,1.0
539775,2013J,0.0
541274,2013J,1.0
533134,2013B,1.0
608842,2014J,1.0
426074,2013B,1.0
431139,2014J,1.0
533077,2014B,0.0
596482,2014B,1.0
370865,2014B,1.0
578854,2013J,0.0
407453,2014B,0.0
631924,2014J,1.0
634427,2014B,1.0
617133,2014B,0.0
633243,2014B,0.0
515426,2014J,0.0
553649,2013B,1.0
694361,2014J,1.0
644990,2014J,0.0
551716,2013B,1.0
597426,2014B,0.0
27189,2014B,0.0
606104,2013J,1.0
651639,2014J,0.0
585608,2013J,1.0
379042,2014J,1.0
649735,2014J,1.0
599902,2014B,0.0
539186,2013B,0.0
560030,2013J,0.0
57844,2013J,1.0
199663,2013J,1.0
648942,2014J,1.0
579660,2014J,1.0
649718,2014J,1.0
573602,2013J,0.0
590753,2014J,0.0
421992,2014B,0.0
263524,2013J,0.0
627618,2014J,0.0
486282,2013B,0.0
647883,2014J,1.0
138704,2014B,1.0
1301103,2014J,1.0
610545,2014J,1.0
542558,2013J,1.0
591015,2013J,0.0
588391,2013J,1.0
538887,2013J,1.0
2045440,2013B,1.0
379843,2013J,1.0
696019,2014J,0.0
689828,2014J,1.0
635711,2014J,1.0
177554,2014J,0.0
581851,2014J,1.0
379563,2014J,0.0
647111,2014J,0.0
623919,2014B,1.0
324236,2013B,0.0
510402,2014J,1.0
632574,2014B,0.0
531450,2014J,0.0
625446,2014B,1.0
1510285,2013B,1.0
63856,2013J,1.0
2641155,2013J,1.0
610731,2013J,0.0
649079,2014J,0.0
532274,2014B,0.0
605264,2014J,0.0
523655,2013J,1.0
679342,2014J,0.0
626551,2014B,1.0
652998,2014J,0.0
2689501,2014B,0.0
2619107,2013J,1.0
428195,2013J,0.0
648386,2014J,0.0
626749,2014B,1.0
570177,2013J,0.0
638554,2014J,0.0
343781,2013J,1.0
613722,2014B,1.0
524769,2013B,0.0
570488,2013J,0.0
678262,2014J,0.0
629813,2014B,0.0
684936,2014J,0.0
490530,2013J,0.0
553275,2013B,1.0
1962062,2014J,0.0
604723,2013J,1.0
284095,2014J,1.0
1901165,2013B,0.0
649194,2014J,1.0
599402,2013J,1.0
622313,2014J,1.0
227020,2013J,0.0
590248,2013J,0.0
619870,2014B,1.0
625089,2014B,1.0
688379,2014J,1.0
2436707,2014B,0.0
692490,2014J,1.0
642448,2014J,1.0
640109,2014J,0.0
367696,2013B,0.0
571458,2013J,1.0
624810,2014B,1.0
1467014,2013J,1.0
546403,2013B,0.0
369942,2014J,1.0
633477,2014B,0.0
488863,2013B,1.0
518126,2013J,1.0
2091230,2014J,1.0
674922,2014J,1.0
677687,2014J,0.0
2654602,2013J,0.0
131695,2014B,0.0
624828,2014B,0.0
580689,2014J,0.0
656276,2014J,0.0
619471,2014B,1.0
570692,2014J,0.0
634536,2014J,1.0
275674,2014J,0.0
1187586,2014B,1.0
342972,2013J,1.0
599857,2013J,1.0
590625,2013J,1.0
655662,2014J,0.0
693910,2014J,0.0
307061,2013J,1.0
555497,2013B,0.0
541838,2013B,0.0
171843,2014J,1.0
136135,2014J,1.0
517864,2014B,1.0
160193,2013B,0.0
504057,2014B,0.0
560179,2013B,1.0
534709,2013B,1.0
605587,2013J,0.0
46812,2014J,0.0
341629,2014J,0.0
690932,2014J,0.0
622618,2014B,0.0
355643,2014B,1.0
386889,2013J,1.0
679676,2014J,0.0
2343337,2013J,1.0
689956,2014J,1.0
495239,2014J,0.0
437562,2013B,1.0
684669,2014J,1.0
145114,2014B,1.0
539060,2014B,0.0
551214,2013J,1.0
498459,2014J,1.0
23798,2013J,1.0
583147,2014J,0.0
166342,2013B,1.0
641840,2014J,1.0
686309,2014J,0.0
619161,2014B,0.0
597333,2013J,1.0
575512,2013J,1.0
628663,2014B,1.0
330376,2013B,0.0
606870,2014B,1.0
626320,2014B,0.0
405314,2013J,0.0
562248,2014B,0.0
574283,2013J,1.0
471580,2013J,1.0
352339,2013J,0.0
581239,2013J,1.0
637468,2014J,1.0
631473,2014B,1.0
134025,2013B,1.0
575385,2013J,1.0
635988,2014J,0.0
611350,2014B,1.0
629274,2014B,1.0
610838,2013J,0.0
631679,2014B,1.0
240024,2013B,1.0
478562,2013J,1.0
2143752,2013J,1.0
688284,2014J,0.0
429065,2014B,0.0
375527,2014J,1.0
164922,2013J,1.0
619928,2014B,1.0
541363,2013B,1.0
2596553,2014J,0.0
539891,2013B,0.0
188260,2014B,1.0
522373,2013B,1.0
696203,2014J,1.0
674691,2014J,1.0
498031,2013J,1.0
578199,2013J,1.0
599982,2013J,0.0
285912,2013B,1.0
65656,2013B,1.0
1732219,2014B,1.0
351903,2014J,0.0
558021,2013J,1.0
420894,2013B,1.0
572116,2013J,0.0
2251500,2014J,0.0
630859,2014B,1.0
573824,2014B,0.0
695946,2014J,1.0
600898,2014J,0.0
284395,2013J,1.0
568084,2013J,1.0
591398,2013J,0.0
599146,2013J,1.0
1922200,2014B,0.0
492182,2013B,1.0
476769,2014J,1.0
589956,2013J,1.0
275006,2014J,1.0
634139,2014B,0.0
483064,2013B,1.0
572537,2014J,1.0
512929,2013B,1.0
697649,2014J,1.0
599132,2014B,1.0
2262510,2014B,1.0
681222,2014J,1.0
608591,2013J,0.0
618619,2014B,0.0
679207,2014J,1.0
575493,2013J,0.0
537918,2013J,0.0
526132,2014J,0.0
611013,2014J,1.0
518244,2014J,1.0
541999,2014B,0.0
165806,2013B,0.0
549523,2013J,0.0
467685,2013J,0.0
444375,2013J,1.0
687722,2014J,1.0
409100,2014J,1.0
684383,2014J,1.0
494095,2013B,1.0
596029,2013J,0.0
568602,2013J,0.0
374747,2014B,1.0
597316,2014B,1.0
423664,2014J,0.0
419273,2013B,0.0
303141,2014J,1.0
554923,2013B,0.0
2002046,2013J,1.0
108377,2013B,1.0
282849,2014J,1.0
650330,2014J,1.0
31604,2013J,1.0
607483,2013J,1.0
132157,2014J,0.0
1360953,2014J,1.0
484223,2014J,1.0
428301,2013J,1.0
2617635,2014B,0.0
631740,2014J,1.0
479442,2013J,1.0
562450,2014B,1.0
554459,2014J,1.0
534991,2013B,1.0
590886,2013J,0.0
678327,2014J,0.0
633914,2014J,1.0
545229,2013B,1.0
550802,2013B,1.0
627145,2014B,1.0
675315,2014J,1.0
107455,2014J,0.0
610405,2014J,1.0
549951,2014B,1.0
446279,2013J,1.0
693764,2014J,1.0
112454,2014J,1.0
497619,2014B,0.0
2301111,2013B,0.0
688225,2014J,0.0
617010,2014B,0.0
554300,2013B,1.0
614556,2013J,1.0
654856,2014J,1.0
627680,2014B,0.0
572774,2013J,1.0
610287,2014B,0.0
404863,2014J,0.0
554166,2013B,0.0
2352280,2013B,1.0
512525,2013J,0.0
543919,2013B,1.0
502554,2013B,1.0
481314,2013J,1.0
2697885,2014B,1.0
443108,2013B,0.0
328024,2014J,1.0
530853,2013B,0.0
549204,2013B,0.0
679663,2014J,1.0
487168,2013B,0.0
689406,2014J,1.0
611245,2013J,0.0
266558,2014J,0.0
591743,2014B,0.0
421754,2014B,0.0
614629,2014B,1.0
446247,2013B,0.0
587755,2013J,1.0
631311,2014B,1.0
636000,2014J,1.0
177472,2014J,0.0
2050179,2014J,1.0
537572,2013B,1.0
624306,2014B,1.0
604087,2013J,0.0
615340,2014J,1.0
549397,2013J,1.0
561826,2014J,1.0
155298,2013J,1.0
647464,2014J,1.0
544307,2013B,1.0
683664,2014J,1.0
524407,2013J,1.0
468908,2013B,0.0
2693243,2013B,1.0
567681,2014B,0.0
508627,2013J,0.0
511459,2013B,1.0
638997,2014J,1.0
630569,2014B,1.0
371787,2013B,1.0
575703,2014B,0.0
569049,2014J,0.0
544091,2013B,1.0
603231,2013J,1.0
565017,2014J,1.0
602718,2014B,0.0
694523,2014J,1.0
695643,2014J,0.0
253250,2013B,0.0
609184,2013J,0.0
627638,2014B,0.0
679559,2014J,1.0
622118,2014J,0.0
294679,2013B,0.0
682887,2014J,0.0
476845,2013B,1.0
2483382,2014J,0.0
2458203,2013J,1.0
239095,2013J,1.0
542291,2013B,1.0
2112291,2013J,0.0
599461,2014J,0.0
602029,2014J,1.0
677608,2014J,0.0
2459292,2014J,1.0
480984,2013B,1.0
644480,2014J,1.0
427536,2013B,1.0
554266,2014J,0.0
623029,2014B,0.0
637414,2014J,1.0
439203,2013J,0.0
535468,2013B,1.0
2657915,2013J,1.0
635561,2014J,0.0
577069,2013J,1.0
292775,2014J,1.0
634320,2014B,1.0
245987,2013J,1.0
75399,2013B,1.0
632836,2014J,1.0
588178,2014J,0.0
561061,2014B,1.0
619001,2014B,0.0
423399,2013J,1.0
2204293,2013J,1.0
2432655,2014J,1.0
545392,2013B,1.0
532428,2013B,0.0
335401,2014J,0.0
602045,2014B,1.0
623660,2014B,1.0
510068,2014J,0.0
598077,2013J,1.0
198470,2013B,0.0
555086,2013B,1.0
585041,2013J,1.0
116541,2013J,1.0
627427,2014B,0.0
689662,2014J,1.0
631749,2014B,0.0
552395,2013B,0.0
680345,2014J,0.0
590921,2013J,0.0
559735,2013J,0.0
621884,2014J,1.0
435245,2013B,1.0
694019,2014J,0.0
621676,2014B,0.0
603155,2013J,1.0
472511,2014B,1.0
651040,2014J,1.0
609194,2014B,1.0
496494,2014J,0.0
553943,2013J,0.0
613675,2014B,0.0
697283,2014J,0.0
680733,2014J,0.0
604923,2013J,0.0
545751,2013B,0.0
676034,2014J,1.0
634435,2014B,1.0
2555225,2013J,1.0
610244,2013J,1.0
2543208,2013J,1.0
595440,2013J,1.0
609019,2014B,0.0
244961,2014B,1.0
652267,2014J,0.0
630597,2014J,1.0
2006364,2014B,0.0
132477,2014B,1.0
542472,2013J,0.0
523061,2014B,1.0
675972,2014J,0.0
444909,2013J,0.0
594546,2013J,1.0
603730,2013J,0.0
520265,2014J,0.0
109577,2014J,1.0
684233,2014J,1.0
606052,2013J,0.0
599467,2014B,1.0
396599,2014J,0.0
2623960,2013J,0.0
676333,2014J,1.0
606420,2013J,1.0
587362,2013J,1.0
695799,2014J,0.0
647194,2014J,0.0
586120,2013J,0.0
681341,2014J,0.0
522525,2014B,1.0
519100,2013J,0.0
616866,2014B,1.0
690579,2014J,1.0
683033,2014J,1.0
599275,2014B,0.0
629955,2014B,0.0
55104,2014J,1.0
591394,2013J,1.0
513751,2014J,1.0
547259,2013B,1.0
1504653,2013J,1.0
589963,2014B,1.0
634494,2014B,0.0
383978,2013J,1.0
399863,2013J,0.0
688763,2014J,0.0
608221,2014B,0.0
2607824,2013J,1.0
517223,2014J,0.0
2546315,2014J,1.0
528220,2013B,0.0
465893,2013J,1.0
627569,2014B,0.0
360986,2013J,1.0
529789,2013B,0.0
620726,2014B,1.0
395463,2013B,0.0
2608828,2013J,1.0
2604660,2013B,0.0
575566,2014J,0.0
365642,2013J,1.0
529569,2013B,1.0
521081,2013B,0.0
573297,2014J,1.0
626708,2014B,1.0
2642830,2013B,1.0
474495,2014J,1.0
573534,2014J,1.0
581082,2014J,1.0
591785,2013J,0.0
678213,2014J,0.0
593099,2014J,1.0
606391,2013J,1.0
592997,2013J,1.0
587126,2013J,1.0
630730,2014B,0.0
2602809,2013B,1.0
601010,2014B,1.0
562270,2013J,1.0
365939,2013J,0.0
2668106,2014B,0.0
560676,2013J,0.0
342949,2013J,0.0
537844,2013B,0.0
630718,2014B,1.0
577686,2013J,1.0
612986,2013J,1.0
1514245,2014B,0.0
359958,2014J,1.0
606815,2013J,1.0
473706,2013J,0.0
118887,2013J,0.0
603912,2013J,1.0
504841,2014J,0.0
524232,2013J,0.0
566009,2013J,1.0
440851,2013B,0.0
677444,2014J,0.0
472810,2013B,0.0
485374,2014B,1.0
609852,2014B,1.0
626897,2014B,0.0
622029,2014J,0.0
575241,2013J,1.0
548267,2013B,1.0
116499,2013J,0.0
387944,2014J,0.0
509873,2013B,0.0
586526,2014J,0.0
682731,2014J,0.0
91801,2014J,0.0
548861,2013J,1.0
340592,2014J,0.0
575709,2014B,1.0
694536,2014J,0.0
35747,2014J,0.0
236620,2014B,1.0
530944,2013B,1.0
528702,2014J,0.0
1558539,2013B,0.0
550357,2014B,1.0
600198,2013J,1.0
624197,2014B,1.0
618649,2014B,0.0
556301,2013B,1.0
502393,2013J,1.0
427802,2013J,1.0
624406,2014B,1.0
586962,2014B,0.0
614249,2014B,0.0
629535,2014J,0.0
595137,2014J,0.0
629014,2014J,0.0
2314761,2013J,0.0
596108,2013J,1.0
553155,2013B,1.0
330192,2013J,1.0
681289,2014J,0.0
539894,2014B,1.0
518194,2013J,0.0
532062,2014B,0.0
1502193,2014B,1.0
538611,2013B,0.0
1906003,2014J,1.0
635191,2014J,0.0
565469,2014B,0.0
576935,2013J,0.0
2463950,2013J,1.0
697525,2014J,0.0
465421,2014B,1.0
342685,2013J,1.0
1782581,2014J,0.0
266626,2013J,1.0
320612,2014J,1.0
416689,2014B,1.0
293992,2014B,1.0
286449,2014B,0.0
2649947,2013B,1.0
1436558,2013B,1.0
2204941,2014J,0.0
633256,2014B,0.0
421070,2013J,0.0
599937,2014B,1.0
616658,2014B,1.0
688519,2014J,1.0
548843,2013B,1.0
532683,2013J,0.0
633913,2014B,0.0
486521,2013B,0.0
510534,2013J,1.0
605688,2014B,1.0
654397,2014J,1.0
396673,2014J,0.0
595791,2013J,0.0
398118,2013B,0.0
484885,2013B,0.0
632267,2014B,0.0
569737,2014J,1.0
631654,2014B,0.0
403085,2014B,1.0
678261,2014J,1.0
46605,2014B,1.0
648131,2014J,0.0
610622,2014J,0.0
603762,2014B,1.0
322509,2014B,1.0
558098,2013B,1.0
284326,2013B,0.0
413934,2013B,0.0
692647,2014J,0.0
585057,2014B,1.0
599711,2013J,0.0
232660,2013J,1.0
550393,2013J,1.0
596420,2014J,0.0
2523146,2014B,0.0
366024,2013B,0.0
151917,2013J,0.0
691375,2014J,0.0
491486,2014B,0.0
361889,2013J,0.0
575520,2013J,0.0
650074,2014J,0.0
578823,2014B,0.0
578815,2014J,1.0
1522631,2013J,0.0
588528,2013J,0.0
516432,2013B,1.0
525246,2013J,1.0
592950,2014J,0.0
546457,2013J,1.0
584687,2013J,0.0
581439,2013J,0.0
2641364,2013J,1.0
42818,2013J,0.0
656414,2014J,1.0
601390,2013J,1.0
682717,2014J,0.0
596614,2013J,0.0
613164,2013J,1.0
138861,2014J,1.0
571610,2014J,0.0
564931,2014J,0.0
560459,2013B,0.0
370920,2013J,0.0
597114,2013J,1.0
539643,2013B,1.0
689554,2014J,0.0
621300,2014J,1.0
547679,2013B,0.0
624266,2014B,0.0
648781,2014J,1.0
593510,2013J,1.0
629120,2014B,0.0
630240,2014B,0.0
2411595,2013J,1.0
592147,2013J,1.0
590227,2014J,0.0
411150,2014J,0.0
2468280,2013J,1.0
605505,2013J,0.0
618519,2014B,1.0
697337,2014J,0.0
568047,2014B,0.0
676903,2014J,1.0
491863,2014J,1.0
306880,2014J,0.0
594956,2013J,0.0
542100,2013B,1.0
579506,2013J,1.0
287079,2013J,0.0
574670,2013J,0.0
570317,2014J,1.0
240389,2014B,0.0
621384,2014B,0.0
577867,2013J,1.0
656459,2014J,0.0
324907,2014B,1.0
555539,2013B,0.0
399203,2013J,0.0
190930,2014B,1.0
499813,2014J,1.0
117699,2014B,1.0
585093,2013J,1.0
655558,2014J,0.0
577286,2013J,1.0
123957,2013J,0.0
649843,2014J,1.0
370859,2013J,1.0
654485,2014J,1.0
472284,2014B,1.0
394480,2014B,0.0
307116,2014J,0.0
591661,2013J,0.0
585236,2013J,1.0
570239,2014B,0.0
677221,2014J,1.0
367304,2013B,0.0
2474995,2013J,1.0
341855,2013J,0.0
631724,2014B,1.0
532500,2013B,0.0
610340,2014B,0.0
629735,2014B,0.0
610416,2014B,1.0
558921,2014B,1.0
592373,2013J,1.0
2654602,2014J,0.0
686838,2014J,0.0
2641486,2014B,1.0
626123,2014B,1.0
686515,2014J,1.0
684675,2014J,1.0
593475,2013J,0.0
1694120,2013J,1.0
2615892,2013B,1.0
2101566,2014J,0.0
596847,2013J,1.0
548924,2013B,0.0
544907,2013B,0.0
491578,2013J,1.0
2466123,2013B,0.0
624544,2014B,0.0
597360,2013J,1.0
111942,2013J,1.0
1721462,2013B,1.0
591602,2013J,1.0
365993,2014B,0.0
71723,2014B,0.0
552255,2014J,0.0
645557,2014J,0.0
2341839,2014B,0.0
2010245,2014B,0.0
557474,2013J,0.0
624499,2014B,0.0
633585,2014B,0.0
159484,2013J,0.0
607600,2013J,1.0
680273,2014J,0.0
2533504,2013B,1.0
442949,2014B,0.0
606990,2013J,1.0
1627052,2014B,1.0
364066,2014J,0.0
572187,2014B,0.0
644188,2014J,1.0
624592,2014B,1.0
643484,2014J,1.0
265268,2013J,1.0
655152,2014J,0.0
603012,2013J,1.0
629504,2014B,1.0
695981,2014J,0.0
625822,2014B,1.0
583092,2014J,0.0
227517,2013J,0.0
191269,2013J,1.0
568948,2013J,1.0
70381,2014B,1.0
576923,2014J,1.0
1100143,2013J,1.0
2329539,2014B,0.0
466230,2014J,1.0
654822,2014J,1.0
535747,2013B,0.0
296911,2013B,0.0
397310,2013B,0.0
192424,2013B,1.0
75091,2013J,1.0
675539,2014J,1.0
583775,2014J,1.0
654217,2014J,1.0
516602,2014J,1.0
635795,2014J,1.0
650031,2014J,0.0
2326401,2014J,0.0
579583,2014J,1.0
545313,2013J,0.0
689399,2014J,1.0
424987,2013B,1.0
511678,2013J,1.0
686667,2014J,1.0
54062,2014J,0.0
560554,2014J,0.0
656698,2014J,0.0
653914,2014J,0.0
528056,2013J,0.0
574207,2013J,1.0
586476,2013J,1.0
2613331,2014B,1.0
575762,2013J,1.0
678474,2014J,0.0
617965,2014B,1.0
606627,2013J,0.0
586243,2013J,1.0
596292,2013J,0.0
2590564,2014B,1.0
564262,2013J,1.0
417986,2014J,1.0
611580,2013J,1.0
558914,2013B,0.0
679688,2014J,0.0
570377,2013J,0.0
596326,2014J,0.0
310412,2014J,1.0
428979,2013B,1.0
562495,2013B,0.0
610287,2014J,1.0
675853,2014J,0.0
623834,2014B,0.0
627295,2014J,1.0
537687,2013B,1.0
2051035,2013B,1.0
572277,2013J,0.0
548087,2013B,1.0
620630,2014B,1.0
575764,2013J,1.0
601511,2013J,0.0
574523,2014B,0.0
609307,2013J,1.0
443387,2014B,1.0
525942,2013B,0.0
588944,2013J,1.0
694349,2014J,1.0
394341,2014B,0.0
575488,2013J,1.0
445785,2013J,0.0
527323,2014B,0.0
687981,2014J,1.0
647417,2014J,0.0
623917,2014B,0.0
288380,2013B,0.0
350164,2013J,0.0
366424,2014B,0.0
439950,2014J,0.0
1640680,2014J,1.0
564129,2013J,1.0
1446954,2013B,0.0
603763,2013J,1.0
629461,2014B,0.0
284540,2013J,0.0
518029,2013J,0.0
2338422,2013B,1.0
591820,2013J,1.0
345568,2013B,0.0
565002,2013J,1.0
582723,2014B,0.0
561452,2013B,1.0
474667,2014J,1.0
331883,2013B,1.0
518097,2013B,0.0
573214,2013J,1.0
